Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Pass_Rate_Sem1,Pass_Rate_Sem2,Academic_Momentum,Academic_Fatigue,Grade_Trend,Avg_Grade,Total_Approved,Overall_Pass_Rate,Load_Change,Zero_Activity_Sem2,Financial_Stress,Dropout_Risk,Credit_Completion,Grade_x_PassRate,Sem2_Intensity,Enrollment_Stability,Active_No_Graduate
1,1,3,9773,1,1,110.0,1,19,19,5,5,105.5,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,8,5,12.4,0,12.4,0.5,1.79,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,-0.5999999999999996,12.7,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,11.641666666666666,5.0,0.8333333333333334,1
1,1,1,9238,1,1,128.0,1,37,19,9,4,127.3,1,0,0,1,0,1,19,0,0,6,8,6,14.0,0,0,6,8,6,12.285714285714286,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-1.7142857142857135,13.142857142857142,12,1.0,0,0,0,0.0,1.0,13.142857142857142,6.0,1.0,1
1,7,1,9085,1,3,130.0,1,1,19,9,10,130.0,0,0,0,1,0,0,34,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,16,1,9556,1,1,137.0,1,37,37,9,7,122.7,1,0,0,1,0,1,18,0,0,7,7,7,15.285714285714286,0,0,8,8,8,16.075,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,0.7892857142857128,15.680357142857144,15,1.0,1,0,0,0.0,1.0,15.680357142857144,8.0,1.0,1
1,17,2,9254,1,1,123.0,1,37,37,7,7,113.9,1,0,0,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,12.666666666666666,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,-0.5,12.916666666666666,12,1.0,0,0,1,1.0,1.0,12.916666666666666,6.0,1.0,1
1,1,1,9147,1,1,156.0,1,3,19,3,3,151.1,0,0,1,1,1,0,19,0,0,5,7,5,13.6,0,0,5,11,5,12.833333333333334,5,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-0.7666666666666657,13.216666666666667,10,1.0,0,0,2,2.0,1.0,13.216666666666667,5.0,1.0,1
1,17,2,9773,1,1,133.1,1,3,5,0,2,125.8,1,0,0,0,1,1,22,0,0,4,8,0,0.0,0,0,4,8,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
2,43,1,9670,1,1,100.0,1,34,34,0,0,128.2,0,0,0,1,1,0,32,0,6,10,12,10,11.4,0,4,9,9,4,11.5,0,7.6,2.6,0.32,2,1.0,0.4444444444444444,0.4444444444444444,-0.5555555555555556,0.09999999999999964,11.45,14,0.7368421052631579,-1,0,1,1.5555555555555556,0.7368421052631579,8.436842105263157,4.0,0.4444444444444444,1
1,39,1,9147,1,1,140.0,1,37,3,9,2,135.1,0,0,0,1,1,0,61,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,39,1,9991,0,1,130.0,1,37,37,9,9,120.2,1,0,0,1,1,0,30,0,0,5,7,5,11.0,0,0,5,5,5,11.6,0,7.6,2.6,0.32,2,1.0,1.0,1.0,0.0,0.5999999999999996,11.3,10,1.0,0,0,1,1.0,1.0,11.3,5.0,1.0,1
2,39,1,9991,0,1,133.1,1,37,37,9,9,132.8,0,0,1,0,1,0,45,0,0,5,9,0,0.0,0,0,5,11,0,0.0,0,12.4,0.5,1.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,3,4.0,0.0,0.0,0.0,1.0,1
1,44,1,9003,1,39,140.0,1,1,19,4,8,140.0,0,0,0,1,1,0,20,0,0,6,7,6,13.571428571428571,0,0,6,6,6,12.666666666666666,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,-0.9047619047619051,13.119047619047619,12,1.0,0,0,1,1.0,1.0,13.119047619047619,6.0,1.0,1
1,18,5,9500,1,1,137.0,1,19,1,1,10,129.3,0,0,0,1,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0,1,2.0,0.0,0.0,0.0,1.0,1
1,42,1,9119,1,1,120.0,1,3,1,2,9,108.2,1,0,0,1,1,0,26,0,4,10,14,4,11.25,0,4,11,11,4,12.0,0,7.6,2.6,0.32,0,0.4,0.36363636363636365,0.14545454545454548,-0.036363636363636376,0.75,11.625,8,0.38095238095238093,1,0,1,1.6363636363636362,0.38095238095238093,4.428571428571428,4.0,0.9636363636363636,1
1,17,1,9773,1,1,130.0,1,19,37,9,9,140.2,0,0,0,1,1,1,19,0,0,6,6,6,12.0,0,0,6,7,6,11.666666666666666,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-0.3333333333333339,11.833333333333332,12,1.0,0,0,0,0.0,1.0,11.833333333333332,6.0,1.0,1
1,1,3,9773,1,1,115.0,1,38,1,9,4,116.1,1,0,0,1,1,0,19,0,0,6,6,6,12.5,0,0,6,7,5,13.0,0,12.4,0.5,1.79,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,0.5,12.75,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,11.6875,5.0,0.8333333333333334,1
1,1,1,9147,1,1,150.0,1,1,19,5,5,137.8,1,0,0,1,1,1,19,0,0,5,6,5,13.2,0,0,5,6,5,12.666666666666666,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-0.5333333333333332,12.933333333333334,10,1.0,0,0,0,0.0,1.0,12.933333333333334,5.0,1.0,1
1,1,3,9670,1,1,134.0,1,14,11,0,0,128.4,1,0,0,0,1,0,19,0,0,5,5,0,0.0,0,0,4,4,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1,0,2,3.0,0.0,0.0,0.0,1.0,1
1,39,1,9670,1,1,120.0,1,34,34,0,0,106.0,1,0,0,0,1,0,28,0,0,5,7,3,11.666666666666666,0,0,5,8,2,11.5,1,7.6,2.6,0.32,0,0.6,0.4,0.24,-0.19999999999999996,-0.16666666666666607,11.583333333333332,5,0.5,0,0,2,2.6,0.5,5.791666666666666,2.0,0.8,1
1,43,1,9147,1,1,141.0,1,37,37,9,9,130.2,0,0,0,1,1,0,24,0,10,15,16,15,13.466666666666669,1,10,14,14,14,13.642857142857142,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.1761904761904738,13.554761904761905,29,1.0,-1,0,1,1.0,1.0,13.554761904761905,14.0,1.0,1
1,1,1,9130,1,1,133.0,1,3,1,2,4,126.0,0,0,0,1,1,0,18,0,0,5,7,3,13.666666666666666,0,0,5,5,5,13.2,0,7.6,2.6,0.32,2,0.6,1.0,0.6,0.4,-0.4666666666666668,13.433333333333334,8,0.8,0,0,1,1.0,0.8,10.746666666666668,5.0,0.6,1
1,1,2,9119,1,1,149.0,1,38,38,5,5,141.0,0,0,0,1,1,0,18,0,0,5,9,2,11.666666666666666,0,0,5,9,2,12.5,2,7.6,2.6,0.32,1,0.4,0.4,0.16000000000000003,0.0,0.8333333333333339,12.083333333333332,4,0.4,0,0,1,1.6,0.4,4.833333333333333,2.0,1.0,1
1,1,1,9773,1,1,121.0,1,1,3,3,7,113.0,1,0,0,1,1,1,18,0,0,6,7,6,11.666666666666666,0,0,6,12,5,10.2,0,12.4,0.5,1.79,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,-1.4666666666666668,10.933333333333334,11,0.9166666666666666,0,0,0,0.16666666666666663,0.9166666666666666,10.022222222222222,5.0,0.8333333333333334,1
2,39,1,9991,0,1,148.0,1,19,37,9,5,130.9,0,0,0,0,1,0,28,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
1,39,1,9003,1,12,133.1,1,37,19,9,10,120.0,0,0,0,1,1,0,58,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
2,39,1,9991,0,1,135.0,1,34,34,0,0,134.1,1,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
1,39,1,9119,1,1,150.0,1,1,38,3,5,120.0,0,0,0,1,1,0,24,0,0,5,6,3,10.666666666666666,0,0,5,9,2,10.5,0,15.5,2.8,-4.06,1,0.6,0.4,0.24,-0.19999999999999996,-0.16666666666666607,10.583333333333332,5,0.5,0,0,1,1.6,0.5,5.291666666666666,2.0,0.8,1
1,43,1,9670,1,1,130.0,1,34,34,0,0,114.8,0,0,0,1,1,0,25,0,0,5,5,4,13.75,0,0,5,5,4,14.75,0,7.6,2.6,0.32,2,0.8,0.8,0.6400000000000001,0.0,1.0,14.25,8,0.8,0,0,1,1.2,0.8,11.4,4.0,1.0,1
4,42,1,9147,1,1,133.1,1,37,38,7,3,123.0,1,0,0,1,1,0,33,0,0,5,5,1,10.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,0,0.2,0.0,0.0,-0.2,-10.0,5.0,1,0.1,0,0,1,2.0,0.1,0.5,0.0,0.8,1
2,39,2,9119,1,19,133.1,1,37,37,7,7,118.0,0,0,0,0,1,0,33,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
2,39,1,9991,0,1,170.0,1,37,19,9,3,151.1,0,0,0,1,1,0,48,0,0,5,9,5,12.285714285714286,0,0,5,8,5,11.125,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,-1.1607142857142865,11.705357142857142,10,1.0,0,0,1,1.0,1.0,11.705357142857142,5.0,1.0,1
1,39,1,9500,1,19,133.1,1,38,38,9,8,106.0,1,0,0,1,1,0,24,0,0,7,7,6,12.666666666666666,1,0,7,7,6,12.666666666666666,1,7.6,2.6,0.32,2,0.8571428571428571,0.8571428571428571,0.7346938775510203,0.0,0.0,12.666666666666666,12,0.8571428571428571,0,0,1,1.1428571428571428,0.8571428571428571,10.857142857142856,6.0,1.0,1
2,1,1,9085,1,1,139.0,1,19,19,192,144,127.1,0,0,0,1,1,1,23,0,0,5,6,5,11.8,0,0,5,7,4,13.25,1,10.8,1.4,1.74,2,1.0,0.8,0.8,-0.19999999999999996,1.4499999999999993,12.525,9,0.9,0,0,0,0.19999999999999996,0.9,11.2725,4.0,0.8,1
1,39,1,9991,0,19,133.1,1,19,37,7,5,155.5,1,0,1,0,1,0,39,0,0,5,6,5,10.6,0,0,5,7,5,14.666666666666666,0,10.8,1.4,1.74,0,1.0,1.0,1.0,0.0,4.066666666666666,12.633333333333333,10,1.0,0,0,3,3.0,1.0,12.633333333333333,5.0,1.0,1
1,18,1,9003,1,1,133.1,1,1,38,9,6,101.0,0,0,0,1,1,0,21,0,5,11,16,9,11.9,0,3,9,14,8,12.25,0,15.5,2.8,-4.06,2,0.8181818181818182,0.8888888888888888,0.7272727272727273,0.07070707070707061,0.34999999999999964,12.075,17,0.85,-2,0,1,1.1111111111111112,0.85,10.26375,8.0,0.9292929292929294,1
1,42,1,9119,1,6,120.0,1,35,35,6,6,128.2,1,0,0,1,1,0,34,0,4,6,8,4,11.25,0,1,5,8,2,10.5,0,7.6,2.6,0.32,0,0.6666666666666666,0.4,0.26666666666666666,-0.2666666666666666,-0.75,10.875,6,0.5454545454545454,-1,0,1,1.6,0.5454545454545454,5.931818181818182,2.0,0.7333333333333334,1
1,1,1,9773,1,1,134.0,1,1,38,4,5,122.8,0,0,0,1,1,0,18,0,0,6,6,6,12.0,0,0,6,6,6,12.5,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,0.5,12.25,12,1.0,0,0,1,1.0,1.0,12.25,6.0,1.0,1
2,39,1,9991,0,1,130.0,1,38,38,9,3,145.6,0,0,0,1,1,0,34,0,0,5,10,4,11.75,0,0,5,10,4,10.833333333333334,0,13.9,-0.3,0.79,1,0.8,0.8,0.6400000000000001,0.0,-0.9166666666666661,11.291666666666668,8,0.8,0,0,1,1.2,0.8,9.033333333333335,4.0,1.0,1
1,1,1,9147,1,1,128.0,1,1,1,2,10,116.5,0,0,0,1,1,0,19,0,0,5,8,2,10.0,0,0,5,8,1,16.0,0,7.6,2.6,0.32,0,0.4,0.2,0.08000000000000002,-0.2,6.0,13.0,3,0.3,0,0,1,1.8,0.3,3.9,1.0,0.8,1
1,1,1,9500,1,1,154.0,1,19,19,3,3,142.0,0,0,0,1,1,0,19,0,0,8,8,7,13.714285714285714,0,0,8,8,7,13.714285714285714,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,13.714285714285714,14,0.875,0,0,1,1.125,0.875,12.0,7.0,1.0,1
1,7,1,9003,1,4,150.0,1,1,1,4,6,150.0,0,0,0,1,1,0,28,0,0,6,14,6,14.875,0,0,6,12,6,15.8,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,0.9250000000000007,15.3375,12,1.0,0,0,1,1.0,1.0,15.3375,6.0,1.0,1
1,17,1,9070,1,1,134.0,1,1,1,5,0,133.3,1,0,0,1,1,0,18,0,0,6,7,5,10.8,1,0,6,6,0,0.0,0,7.6,2.6,0.32,0,0.8333333333333334,0.0,0.0,-0.8333333333333334,-10.8,5.4,5,0.4166666666666667,0,0,1,2.0,0.4166666666666667,2.2500000000000004,0.0,0.16666666666666663,1
1,1,1,9238,1,1,127.0,1,2,2,3,4,115.8,1,0,0,1,1,0,19,0,0,6,11,3,12.0,0,0,6,12,2,10.0,0,11.1,0.6,2.02,0,0.5,0.3333333333333333,0.16666666666666666,-0.16666666666666669,-2.0,11.0,5,0.4166666666666667,0,0,1,1.6666666666666667,0.4166666666666667,4.583333333333334,2.0,0.8333333333333333,1
1,17,2,9085,1,1,133.1,1,19,38,9,1,100.0,1,0,1,0,1,0,19,0,0,6,10,5,12.5,0,0,6,19,2,13.5,0,12.4,0.5,1.79,0,0.8333333333333334,0.3333333333333333,0.2777777777777778,-0.5,1.0,13.0,7,0.5833333333333334,0,0,3,3.666666666666667,0.5833333333333334,7.583333333333334,2.0,0.5,1
1,17,1,9500,1,1,130.0,1,1,3,9,2,128.6,1,0,0,1,0,0,18,0,0,7,7,7,14.728571428571428,0,0,8,11,8,16.327272727272728,0,16.2,0.3,-0.92,2,1.0,1.0,1.0,0.0,1.5987012987013003,15.527922077922078,15,1.0,1,0,1,1.0,1.0,15.527922077922078,8.0,1.0,1
1,1,1,9130,1,1,135.0,1,3,3,2,2,137.1,1,0,0,1,0,0,18,0,0,6,8,6,12.0,0,0,6,8,5,14.8,0,12.4,0.5,1.79,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,2.8000000000000007,13.4,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,12.283333333333333,5.0,0.8333333333333334,1
1,44,2,9238,1,39,150.0,1,3,19,4,9,147.0,1,0,0,1,0,0,19,0,3,6,6,6,14.166666666666666,0,2,6,6,6,13.5,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,-0.6666666666666661,13.833333333333332,12,1.0,0,0,1,1.0,1.0,13.833333333333332,6.0,1.0,1
2,7,1,9238,1,3,150.0,1,37,37,191,192,150.0,0,0,0,1,0,0,31,0,1,6,12,5,12.5,0,0,6,10,5,14.6,0,12.7,3.7,-1.7,2,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.0,2.0999999999999996,13.55,10,0.8333333333333334,0,0,1,1.1666666666666665,0.8333333333333334,11.291666666666668,5.0,1.0,1
1,39,1,8014,0,1,130.0,1,37,37,9,8,103.5,0,0,0,1,0,1,33,0,0,6,6,6,14.166666666666666,0,0,6,6,6,14.333333333333334,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,0.16666666666666785,14.25,12,1.0,0,0,0,0.0,1.0,14.25,6.0,1.0,1
1,1,3,9500,1,1,113.0,1,3,1,134,135,107.8,1,0,0,1,0,1,20,0,0,7,10,5,14.46,0,0,7,8,6,13.55,0,12.4,0.5,1.79,1,0.7142857142857143,0.8571428571428571,0.6122448979591837,0.1428571428571428,-0.9100000000000001,14.005,11,0.7857142857142857,0,0,0,0.1428571428571429,0.7857142857142857,11.003928571428572,6.0,0.8571428571428572,1
1,44,1,9085,1,39,130.0,6,19,1,6,4,130.0,1,0,0,1,0,0,22,1,0,6,12,5,12.8,0,0,6,19,2,11.5,0,12.4,0.5,1.79,1,0.8333333333333334,0.3333333333333333,0.2777777777777778,-0.5,-1.3000000000000007,12.15,7,0.5833333333333334,0,0,1,1.6666666666666667,0.5833333333333334,7.0875,2.0,0.5,1
1,17,1,9254,1,1,115.0,1,1,19,3,3,109.4,1,0,0,1,0,0,19,0,0,6,8,6,12.666666666666666,0,0,6,8,5,13.4,0,11.1,0.6,2.02,2,1.0,0.8333333333333334,0.8333333333333334,-0.16666666666666663,0.7333333333333343,13.033333333333333,11,0.9166666666666666,0,0,1,1.1666666666666665,0.9166666666666666,11.947222222222221,5.0,0.8333333333333334,1
1,1,3,9070,1,1,146.0,1,34,34,0,0,143.6,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.0,0,7.6,2.6,0.32,0,1.0,1.0,1.0,0.0,0.5,12.75,12,1.0,0,0,1,1.0,1.0,12.75,6.0,1.0,1
1,17,3,9070,1,1,132.0,1,38,1,5,5,124.3,0,1,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,1,5,9670,1,1,116.0,1,19,38,9,9,119.5,1,0,0,0,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,3.0,0.0,0.0,0.0,1.0,1
1,1,1,171,1,1,163.0,1,3,4,2,5,175.6,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,1,3.0,0.0,0.0,0.0,1.0,0
1,17,2,9147,1,1,122.0,1,19,19,7,7,116.1,1,0,0,1,0,1,19,0,0,5,8,5,11.2,0,0,5,5,3,11.0,0,12.4,0.5,1.79,2,1.0,0.6,0.6,-0.4,-0.1999999999999993,11.1,8,0.8,0,0,0,0.4,0.8,8.88,3.0,0.6,1
1,17,1,9085,1,1,142.0,1,3,19,5,5,130.8,1,0,0,1,0,0,18,0,0,5,9,3,13.666666666666666,1,0,5,5,5,12.0,0,12.7,3.7,-1.7,2,0.6,1.0,0.6,0.4,-1.666666666666666,12.833333333333332,8,0.8,0,0,1,1.0,0.8,10.266666666666666,5.0,0.6,1
1,17,6,9500,1,1,139.0,1,37,37,9,6,133.5,1,0,0,1,0,1,18,0,0,8,8,7,15.228571428571428,0,0,8,8,7,15.228571428571428,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,15.228571428571428,14,0.875,0,0,0,0.125,0.875,13.325,7.0,1.0,1
1,53,1,9238,1,42,140.0,1,37,37,9,10,136.9,1,0,0,1,0,0,21,0,5,9,10,9,12.77777777777778,0,4,9,9,9,13.22222222222222,0,8.9,1.4,3.51,2,1.0,1.0,1.0,0.0,0.4444444444444393,13.0,18,1.0,0,0,1,1.0,1.0,13.0,9.0,1.0,1
1,1,1,9500,1,1,165.0,1,19,37,5,5,142.3,0,0,0,1,0,1,18,0,0,8,8,7,14.428571428571429,0,0,8,8,7,14.428571428571429,0,12.7,3.7,-1.7,2,0.875,0.875,0.765625,0.0,0.0,14.428571428571429,14,0.875,0,0,0,0.125,0.875,12.625,7.0,1.0,1
1,17,3,9670,1,1,122.0,1,1,38,3,3,114.3,1,0,0,1,0,0,18,0,0,6,8,6,13.875,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,-0.16071428571428648,13.794642857142858,12,1.0,0,0,1,1.0,1.0,13.794642857142858,6.0,1.0,1
1,1,2,9500,1,1,135.0,1,19,19,9,10,122.9,1,0,0,1,0,0,18,0,0,7,10,7,13.128,0,0,8,13,6,13.193333333333332,0,15.5,2.8,-4.06,2,1.0,0.75,0.75,-0.25,0.06533333333333147,13.160666666666666,13,0.8666666666666667,1,0,1,1.25,0.8666666666666667,11.405911111111111,6.0,0.75,1
1,17,1,9500,1,1,128.0,1,19,1,4,3,117.2,1,0,0,1,0,0,20,0,0,7,9,6,11.605,0,0,8,10,7,12.4125,0,16.2,0.3,-0.92,2,0.8571428571428571,0.875,0.75,0.017857142857142905,0.8074999999999992,12.00875,13,0.8666666666666667,1,0,1,1.125,0.8666666666666667,10.407583333333333,7.0,0.9821428571428571,1
1,17,1,9147,1,1,139.0,1,1,38,4,5,152.0,0,0,0,1,0,1,18,0,0,5,5,5,14.6,0,0,5,8,5,12.0,0,12.7,3.7,-1.7,2,1.0,1.0,1.0,0.0,-2.5999999999999996,13.3,10,1.0,0,0,0,0.0,1.0,13.3,5.0,1.0,1
1,1,2,9773,1,1,125.0,1,19,1,4,5,122.2,1,0,0,1,0,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,2.0,0.0,0.0,0.0,1.0,1
1,18,2,9147,1,1,102.0,1,37,38,191,143,101.7,1,0,0,1,0,1,20,0,0,5,6,5,11.8,0,0,5,6,5,11.6,0,8.9,1.4,3.51,2,1.0,1.0,1.0,0.0,-0.20000000000000107,11.7,10,1.0,0,0,0,0.0,1.0,11.7,5.0,1.0,1
1,17,1,9254,1,1,116.0,1,19,19,9,8,119.9,1,0,0,1,0,0,20,0,0,6,6,6,12.333333333333334,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,2,1.0,1.0,1.0,0.0,0.0,12.333333333333334,12,1.0,0,0,1,1.0,1.0,12.333333333333334,6.0,1.0,1
1,17,1,9147,1,1,138.0,1,37,1,9,9,123.7,1,0,1,1,0,1,19,0,0,5,5,4,11.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0,0.8,0.0,0.0,-0.8,-11.0,5.5,4,0.4,0,0,1,2.0,0.4,2.2,0.0,0.19999999999999996,1
1,51,1,9070,1,1,135.0,1,3,1,3,5,121.8,0,0,0,1,0,1,19,0,5,11,11,11,13.181818181818182,0,5,11,11,11,12.909090909090908,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,-0.2727272727272734,13.045454545454545,22,1.0,0,0,0,0.0,1.0,13.045454545454545,11.0,1.0,1
1,17,4,9670,1,1,110.0,1,19,37,9,99,106.1,1,1,1,0,0,1,18,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,0,0.16666666666666666,0.0,0.0,-0.16666666666666666,-11.0,5.5,1,0.08333333333333333,0,0,2,3.0,0.08333333333333333,0.4583333333333333,0.0,0.8333333333333334,1
1,17,3,9773,1,1,132.0,1,1,1,4,9,124.3,1,0,1,1,0,1,19,0,0,6,6,6,11.833333333333334,0,0,6,7,6,12.285714285714286,0,15.5,2.8,-4.06,2,1.0,1.0,1.0,0.0,0.45238095238095255,12.05952380952381,12,1.0,0,0,1,1.0,1.0,12.05952380952381,6.0,1.0,1
1,1,2,9500,1,1,126.0,1,1,38,4,7,124.3,1,0,0,1,0,1,20,0,0,8,8,8,12.98125,0,0,8,8,8,12.98125,0,9.4,-0.8,-3.12,2,1.0,1.0,1.0,0.0,0.0,12.98125,16,1.0,0,0,0,0.0,1.0,12.98125,8.0,1.0,1
1,44,1,9147,1,39,117.4,1,19,1,4,9,117.4,1,0,0,1,0,0,21,0,4,7,10,6,11.333333333333334,0,1,5,6,5,11.2,0,11.1,0.6,2.02,2,0.8571428571428571,1.0,0.8571428571428571,0.1428571428571429,-0.13333333333333464,11.266666666666666,11,0.9166666666666666,-2,0,1,1.0,0.9166666666666666,10.327777777777776,5.0,0.8571428571428571,1
1,43,2,9500,1,1,120.0,1,41,3,2,2,112.7,0,0,0,1,0,0,21,0,0,8,12,6,11.68,0,0,8,12,6,11.68,0,10.8,1.4,1.74,2,0.75,0.75,0.5625,0.0,0.0,11.68,12,0.75,0,0,1,1.25,0.75,8.76,6.0,1.0,1
1,17,1,9070,1,1,116.0,1,38,38,9,9,123.7,0,0,0,1,0,0,20,0,0,6,6,6,14.5,0,0,6,7,6,13.5,0,11.1,0.6,2.02,2,1.0,1.0,1.0,0.0,-1.0,14.0,12,1.0,0,0,1,1.0,1.0,14.0,6.0,1.0,1
1,18,2,9853,1,1,111.0,1,38,38,191,171,105.8,1,0,0,1,0,0,19,0,0,7,7,7,13.142857142857142,0,0,7,8,7,12.857142857142858,0,8.9,1.4,3.51,2,1.0,1.0,1.0,0.0,-0.2857142857142847,13.0,14,1.0,0,0,1,1.0,1.0,13.0,7.0,1.0,1
1,17,3,9085,1,1,128.0,1,1,19,4,90,124.2,0,0,0,0,0,0,21,0,0,5,8,2,11.5,0,0,5,7,2,10.5,0,7.6,2.6,0.32,0,0.4,0.4,0.16000000000000003,0.0,-1.0,11.0,4,0.4,0,0,2,2.6,0.4,4.4,2.0,1.0,1
1,1,1,9085,1,1,123.0,1,30,19,4,90,122.3,0,0,0,1,0,0,18,0,0,5,6,5,14.2,0,0,5,7,5,11.8,0,7.6,2.6,0.32,2,1.0,1.0,1.0,0.0,-2.3999999999999986,13.0,10,1.0,0,0,1,1.0,1.0,13.0,5.0,1.0,1
1,1,5,9254,1,1,131.0,1,19,37,9,9,123.7,0,0,0,1,0,1,19,0,0,6,8,5,11.666666666666666,0,0,6,7,5,12.2,0,8.9,1.4,3.51,2,0.8333333333333334,0.8333333333333334,0.6944444444444445,0.0,0.5333333333333332,11.933333333333334,10,0.8333333333333334,0,0,0,0.16666666666666663,0.8333333333333334,9.944444444444445,5.0,1.0,1
1,17,2,9500,1,1,135.0,1,19,19,9,4,129.8,1,0,0,1,0,0,18,0,0,7,8,7,13.175,0,0,8,8,8,14.875,0,13.9,-0.3,0.79,2,1.0,1.0,1.0,0.0,1.6999999999999993,14.025,15,1.0,1,0,1,1.0,1.0,14.025,8.0,1.0,1
